,id,review_count,categories,rating,neighbourhood,count_of_businesses,scores
720,IMA18MENFeqdZc5YVh8njg,1019,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}]",4.5,Lower East Side,195,100.0
721,Wy010IeikcMCGxL-leLZFA,716,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]",4.5,Lower East Side,195,100.0
722,_-EQR2vNYg-b1eZwAgp6JQ,1002,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'halal', 'title': 'Halal'}]",4.0,Battery Park City,15,7.216494845360824
723,Z_fT0KLZV3y80LHUMlmbig,199,"[{'alias': 'indpak', 'title': 'Indian'}]",4.5,East Village,62,31.443298969072163
724,aS8QlNmESvm2ZLsE9D-c3g,31,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]",5.0,Murray Hill,23,11.34020618556701
725,MEzvOZ34GFaiEAaVQFvggg,316,"[{'alias': 'media', 'title': 'Books, Mags, Music & Video'}, {'alias': 'souvenirs', 'title': 'Souvenir Shops'}, {'alias': 'themedcafes', 'title': 'Themed Cafes'}]",4.0,Flatiron,39,19.587628865979383
726,36krOhexcsA8Uetoq52A7g,1746,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'observatories', 'title': 'Observatories'}]",4.5,Midtown,59,29.896907216494846
727,cyOaoc0U6Trc0FZu6l14VQ,118,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,Flatiron,39,19.587628865979383
728,Duh9gmBVHodHKQaQqsyZcg,985,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Roosevelt Island,54,27.31958762886598
729,fuSjpC1qw3fLih5SYUoOvg,52,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Lower East Side,195,100.0
730,XMMe1GTNSvGOFIHUwapFYQ,123,"[{'alias': 'soulfood', 'title': 'Soul Food'}, {'alias': 'southern', 'title': 'Southern'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,East Village,62,31.443298969072163
731,5ZgCfc1_fotAKUp7n3YJkQ,72,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Flatiron,39,19.587628865979383
732,xymropCDcEvCYGKC0AKe-w,315,"[{'alias': 'filipino', 'title': 'Filipino'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bbq', 'title': 'Barbeque'}]",4.0,Chinatown,82,41.75257731958763
733,2l6f0IXKZkxyq0L4EaoaFQ,1374,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,Little Italy,48,24.22680412371134
734,DW5SL9RM-kJnmRyYo4oEqg,700,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'australian', 'title': 'Australian'}]",4.0,Murray Hill,23,11.34020618556701
735,7ZQSMqWzvXMSetXnii2fBg,760,"[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'shanghainese', 'title': 'Shanghainese'}]",4.0,Chelsea,27,13.402061855670103
736,EBIjeMlkgU12CyCcUDj-kg,331,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.0,Flatiron,39,19.587628865979383
737,QrwObD0lKQsrBlDZzgzewA,63,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,Lower East Side,195,100.0
738,NPG2jp4C61RJbmbA35p6xA,266,"[{'alias': 'irish', 'title': 'Irish'}, {'alias': 'irish_pubs', 'title': 'Irish Pub'}]",4.0,Midtown South,47,23.711340206185564
739,3idAtiEXe_XfTcPoZC_DcQ,1139,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,East Village,62,31.443298969072163
740,9bAyxRD6RsGEUQw424ovQA,888,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,Turtle Bay,18,8.762886597938143
741,G4qZvheX74VwYvek7I8iQg,366,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,Lower East Side,195,100.0
742,Bt6RoIcazXayp1a8lMSvzA,665,"[{'alias': 'moroccan', 'title': 'Moroccan'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,Lincoln Square,28,13.917525773195877
743,SoBdWOxymmY5yKANn63UWw,285,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Chinatown,82,41.75257731958763
744,KoGN70ndDHkJmMXiDCBS3A,450,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Sutton Place,19,9.278350515463918
745,AcipVtCZ68bUNdsPOpa_JA,67,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Civic Center,15,7.216494845360824
746,fOhgitD0K_uetj9GbedonA,170,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,Noho,90,45.876288659793815
747,SvNoFlsMTcBzDv9OirfGZw,371,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'polish', 'title': 'Polish'}]",4.0,East Village,62,31.443298969072163
748,6eVNHrnp67ZniJYLik1qig,243,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,Turtle Bay,18,8.762886597938143
749,vegSCksJy6SI8WUGttLH-w,66,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]",4.0,Lower East Side,195,100.0
750,w99Vgg5gE7PIHvyMudoq7A,82,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,East Village,62,31.443298969072163
751,1p4dUaLyzIhN5n1lJnHSgA,581,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}]",4.0,Upper West Side,8,3.608247422680412
752,6AJwsgXr7YwsqneGVAdgzw,452,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,Roosevelt Island,54,27.31958762886598
753,_hvgCRW8Vw1n3Usr9RPoUg,707,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",4.5,Tribeca,18,8.762886597938143
754,BPErPpKSNluwcjbKRgze3w,654,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Lenox Hill,10,4.639175257731959
755,zn43M8VysK0NIPf72o5daw,352,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]",4.5,Gramercy,16,7.731958762886598
756,lAwfazjM5ot64O4A6EAjjQ,136,"[{'alias': 'french', 'title': 'French'}, {'alias': 'african', 'title': 'African'}]",4.5,Lower East Side,195,100.0
757,N2nwanXq9dDvKLIy7Ovb7g,639,"[{'alias': 'greek', 'title': 'Greek'}]",4.0,Roosevelt Island,54,27.31958762886598
758,MxE0X8ayNGii9zA2i2ZERA,374,"[{'alias': 'greek', 'title': 'Greek'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,West Village,60,30.412371134020617
759,F8WAp6PLIhM_0mNbVTsSzg,117,"[{'alias': 'thai', 'title': 'Thai'}]",4.5,Lower East Side,195,100.0
760,8vDBwBThldNxqvQ7ur1Uzw,234,"[{'alias': 'french', 'title': 'French'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Lower East Side,195,100.0
761,b3fuuJzb0uQDtVD3Zxe2Qg,141,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]",4.5,Murray Hill,23,11.34020618556701
762,PXTzmqJW7gbK-IkfKBEnFw,471,"[{'alias': 'french', 'title': 'French'}, {'alias': 'creperies', 'title': 'Creperies'}]",4.5,Roosevelt Island,54,27.31958762886598
763,_F29-1dkiBmDPSaKQ9_O0Q,134,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.0,Midtown South,47,23.711340206185564
764,qd9_gxrmskbOT6OLN9sShA,213,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Lower East Side,195,100.0
765,yXMZSuLJEpNu24yhKey9XA,31,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pastashops', 'title': 'Pasta Shops'}, {'alias': 'salad', 'title': 'Salad'}]",5.0,Lower East Side,195,100.0
766,HScFap2SwbUlfC-QXVkxFA,1685,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,Midtown,59,29.896907216494846
767,q202UCgXiL2H53LsHeDsQA,210,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Civic Center,15,7.216494845360824
768,p-PJcI8SYIi_mowY5svQOA,488,"[{'alias': 'african', 'title': 'African'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'bars', 'title': 'Bars'}]",3.5,Noho,90,45.876288659793815
769,h91WSlCOdxaQOohJ0YVkxA,221,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Midtown South,47,23.711340206185564
770,ML6d-srVLbc7c8Mp37mlXg,90,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",5.0,Greenwich Village,70,35.56701030927835
771,5f4tRvdXT9C2lHJ0prpmsw,38,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Noho,90,45.876288659793815
772,38YuedP0ItlKbC-ncJ1XCQ,449,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.0,West Village,60,30.412371134020617
773,sTu5z5HUcIYykg97HHj8xA,911,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}]",4.0,Lincoln Square,28,13.917525773195877
774,Hc2MuvFClsTlXr-MivnLzQ,224,"[{'alias': 'brazilian', 'title': 'Brazilian'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Midtown,59,29.896907216494846
775,NMVRHrkdp68twl4CWo1I5A,1119,"[{'alias': 'french', 'title': 'French'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'brasseries', 'title': 'Brasseries'}]",4.0,Clinton,38,19.072164948453608
776,hUf1EpnxbxFU4gf2nL7H-Q,177,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.5,Turtle Bay,18,8.762886597938143
777,qFmyAqm0MQbdu_MHX1mhpQ,137,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.0,Chinatown,82,41.75257731958763
778,za9mYaRVWkwKkQfjRgvU0g,353,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}, {'alias': 'chinese', 'title': 'Chinese'}]",4.0,Chinatown,82,41.75257731958763
779,rdXcbBve2X6Bst7UoQ6T0w,46,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tikibars', 'title': 'Tiki Bars'}]",4.5,Chinatown,82,41.75257731958763
780,dIyKvfhjtm3NuKrMVVt0TA,95,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]",4.5,Upper West Side,8,3.608247422680412
781,eBljpfHpo3m6oc5SFw-mLw,269,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,Lower East Side,195,100.0
782,OOZgZGmiKocoYRgUOupEcA,284,"[{'alias': 'ramen', 'title': 'Ramen'}]",4.0,Greenwich Village,70,35.56701030927835
783,eS9mTLlWwu_Ap2ROMQWPxg,1101,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.0,Lower East Side,195,100.0
784,4eAgPj7eKonKAtk64kgUfQ,207,"[{'alias': 'japanese', 'title': 'Japanese'}]",4.5,Roosevelt Island,54,27.31958762886598
785,tpcCX_SHaNXqAzXOzbluJQ,80,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,Lower East Side,195,100.0
786,Gun7lX-5SYRWzJsNsu-U6g,216,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.5,Little Italy,48,24.22680412371134
787,unjqnjSjpdGyP2Gqg0qJVA,148,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Little Italy,48,24.22680412371134
788,mm8gYHxaLLRyv3CslY40TA,195,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'ramen', 'title': 'Ramen'}]",4.5,Roosevelt Island,54,27.31958762886598
789,MAwtBgCmrY-i_jbmXlDMkw,823,"[{'alias': 'vegan', 'title': 'Vegan'}]",4.0,Flatiron,39,19.587628865979383
790,oBcqZs0CAZjsLuMB-mNJ6A,472,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,Murray Hill,23,11.34020618556701
791,gC7QKqUe2wrxUTxL11ab1A,146,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'kosher', 'title': 'Kosher'}]",4.0,Lower East Side,195,100.0
792,AfF4zVbVI27zwgkzOLYDFg,261,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,Stuyvesant Town,23,11.34020618556701
793,wR9YCk6x6aWyAffKmQWeuA,45,"[{'alias': 'newamerican', 'title': 'American (New)'}]",4.5,East Village,62,31.443298969072163
794,-_4i_FQ1Tt_aMU904O82Ow,255,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",4.0,Midtown South,47,23.711340206185564
795,ZqIFN8MctXVR1Y30Bsohtg,503,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Little Italy,48,24.22680412371134
796,Nnuz_Ic0IdWOUbl64r4Hkg,901,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'salad', 'title': 'Salad'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.0,Lower East Side,195,100.0
797,02sAHm3_CsRKE2IeT5iaPA,421,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Chinatown,82,41.75257731958763
798,croh2zWlbPyCQTNS11klcg,270,"[{'alias': 'szechuan', 'title': 'Szechuan'}, {'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,Clinton,38,19.072164948453608
799,lPIeccnT2RQTHFKpDafoxQ,41,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'soup', 'title': 'Soup'}]",4.0,Chinatown,82,41.75257731958763
800,5ix1wZuOihAdjfy8bsOwOA,48,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,West Village,60,30.412371134020617
801,quTCBKTDcP2MWRM8jqiAQg,88,"[{'alias': 'korean', 'title': 'Korean'}]",4.0,Chelsea,27,13.402061855670103
802,x4BfdPUJQ4nCr3vvBH1IeA,34,"[{'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,Noho,90,45.876288659793815
803,1y900NbcusWxwVb01RSdcg,38,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,Greenwich Village,70,35.56701030927835
804,fRdTURZB-dROg5dIIDGDLA,37,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",4.5,Lower East Side,195,100.0
805,GKspSLe5U3qkUgQTXfngyQ,150,"[{'alias': 'korean', 'title': 'Korean'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.5,Murray Hill,23,11.34020618556701
806,uU8e4UHOqlGgPtOuaVW0dg,385,"[{'alias': 'chocolate', 'title': 'Chocolatiers & Shops'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,Central Harlem,3,1.0309278350515463
807,t-UTPqMlFI36XIvNPBVdEQ,205,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,Battery Park City,15,7.216494845360824
808,1wawnv6mzqatgA17pukdZw,71,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Chinatown,82,41.75257731958763
809,C_vC1zUa9u7LgblApy9FsQ,16,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.5,East Village,62,31.443298969072163
810,eGIY_25KFspf8KefDQMj-Q,348,"[{'alias': 'thai', 'title': 'Thai'}]",4.0,Murray Hill,23,11.34020618556701
811,hKChLzaG8tyrSrg3U_wRNw,446,"[{'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,Lower East Side,195,100.0
812,I4LSdJd2Z8M6VNLhbX3aLA,524,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]",3.5,Chinatown,82,41.75257731958763
813,WIj12zDqIbBucW1hXYhrew,309,"[{'alias': 'chinese', 'title': 'Chinese'}]",4.0,Chinatown,82,41.75257731958763
814,Du4yrt8aWlBhOeEjhEH3ww,150,"[{'alias': 'french', 'title': 'French'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,Greenwich Village,70,35.56701030927835
815,IYwz7ck1OZCoZqW0F31pLg,219,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Lower East Side,195,100.0
816,ojbH3wnRu050hRhkmoxRiA,697,"[{'alias': 'szechuan', 'title': 'Szechuan'}]",4.0,Upper West Side,8,3.608247422680412
817,g-q-kRxdn2zh2oWOY-jKTQ,198,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,West Village,60,30.412371134020617
818,AZSC48kTDCRU1CqxdE04Kg,401,"[{'alias': 'jazzandblues', 'title': 'Jazz & Blues'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'dinnertheater', 'title': 'Dinner Theater'}]",4.0,Lincoln Square,28,13.917525773195877
819,ukOsBKML_Ph_hSyxv3gNlA,427,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'cuban', 'title': 'Cuban'}]",4.0,Roosevelt Island,54,27.31958762886598
820,5IGFJRN06HiclnivxaFThQ,221,"[{'alias': 'spanish', 'title': 'Spanish'}, {'alias': 'basque', 'title': 'Basque'}]",4.0,Tudor City,8,3.608247422680412
821,jzvHGkDUIQkcz8CZM_Je_g,35,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Roosevelt Island,54,27.31958762886598
822,5EaTaKHxXtD5bTCVnbi2Xw,185,"[{'alias': 'ramen', 'title': 'Ramen'}, {'alias': 'soup', 'title': 'Soup'}, {'alias': 'noodles', 'title': 'Noodles'}]",4.5,Financial District,44,22.164948453608247
823,EviCtput3aPEbHEVS4Ahuw,59,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Chinatown,82,41.75257731958763
824,ZNJ4ij7_xOlKSeMeEh1khA,170,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",4.5,East Village,62,31.443298969072163
825,R-ve5GRzP0WlbQvDVI3HKg,61,"[{'alias': 'italian', 'title': 'Italian'}]",5.0,Greenwich Village,70,35.56701030927835
826,Dng_LID2JNnc6M6A1FB19Q,104,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,Upper East Side,4,1.5463917525773196
827,LjAt-SP7BwIpp56TZHVsWA,119,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,Lower East Side,195,100.0
828,M8xnlKQOh0tl58LJCnPUVA,409,"[{'alias': 'persian', 'title': 'Persian/Iranian'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]",4.0,Sutton Place,19,9.278350515463918
829,f-WkzzSaAA_mdDmsKlJ4sw,132,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",4.0,Stuyvesant Town,23,11.34020618556701
830,8SbvBebzRYaZuyxF-GEIDQ,63,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",5.0,Lower East Side,195,100.0
831,zwWksgd8M4-g7RBmVudYTg,73,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.0,Lower East Side,195,100.0
832,NH0OQvi-7LmzEY2XBiPNrA,36,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.5,Lower East Side,195,100.0
833,11mYdsop_BTZz1uCES4OVw,48,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.5,Flatiron,39,19.587628865979383
834,fltwdz8hBRr9kKulx3snoA,58,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]",4.5,Noho,90,45.876288659793815
835,ZJC4YEatJ1CK-m37rl7-MQ,547,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'sharedofficespaces', 'title': 'Shared Office Spaces'}]",4.5,Battery Park City,15,7.216494845360824
836,PdzL9svqapSqH4o8bF86Pw,455,"[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'delis', 'title': 'Delis'}]",4.5,Noho,90,45.876288659793815
837,_L_zrbTjKf3KjWvp8gnb5Q,146,"[{'alias': 'polish', 'title': 'Polish'}]",4.5,Lower East Side,195,100.0
838,4zBGXDXg9DzK0IROwCUeFg,659,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'southern', 'title': 'Southern'}]",3.5,Financial District,44,22.164948453608247
839,7VqMGK9uwi0vKqOjdKyIUA,2753,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,West Village,60,30.412371134020617
840,8A7qOO6r1ZpZwVaYndA6-A,145,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,East Village,62,31.443298969072163
841,_4ztTCCumLK79ZJkNqL3ZQ,462,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]",4.0,Battery Park City,15,7.216494845360824
842,7vq2CNM69sdrXrtbT2-qEQ,681,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,Battery Park City,15,7.216494845360824
843,LTfR_0NiS7OIRCfkaAJg9w,332,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'soup', 'title': 'Soup'}]",4.5,Lower East Side,195,100.0
844,an8TuHRg0e3cgiAE705ZDA,295,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]",4.0,Financial District,44,22.164948453608247
845,ckDKWs7pyXpRYi06sVedrA,482,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]",4.5,Roosevelt Island,54,27.31958762886598
846,YBEjrVXSy8CDph7EBV5WJQ,585,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.0,Lower East Side,195,100.0
847,jfnDwWBGK4JoWE5jbeKxSw,178,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'vegan', 'title': 'Vegan'}]",4.5,East Harlem,4,1.5463917525773196
848,N-sbhyxuugMun5_mPovqPg,374,"[{'alias': 'divebars', 'title': 'Dive Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,Roosevelt Island,54,27.31958762886598
